   0.000000000E+00   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.866298733E+03   0.922999417E+04  -0.653726609E+01  -0.625435301E+01  -0.652657332E+01  -0.655573855E+01  -0.647032117E+01  -0.633337625E+01  -0.709740808E+01  -0.641504578E+01  -0.659268347E+01  -0.675726609E+01  -0.688032117E+01
   0.173143582E+04   0.674073609E+04  -0.683985977E+01  -0.579776139E+01  -0.647041550E+01  -0.680664993E+01  -0.686967453E+01  -0.684288437E+01  -0.668436631E+01  -0.631381058E+01  -0.673683518E+01  -0.705985977E+01  -0.731967453E+01
   0.259423559E+04   0.561357255E+04  -0.660090527E+01  -0.499318790E+01  -0.596986814E+01  -0.652808371E+01  -0.672219150E+01  -0.677347773E+01  -0.590600946E+01  -0.577422503E+01  -0.638679749E+01  -0.683372683E+01  -0.719783461E+01
   0.346589485E+04   0.640545104E+04  -0.756420220E+01  -0.637186507E+01  -0.712499405E+01  -0.752028139E+01  -0.761596465E+01  -0.760772709E+01  -0.726578589E+01  -0.695715241E+01  -0.742851894E+01  -0.778812302E+01  -0.806988546E+01
   0.432235906E+04   0.687629975E+04  -0.814485058E+01  -0.715977161E+01  -0.780106504E+01  -0.811734268E+01  -0.816611242E+01  -0.813362032E+01  -0.804352556E+01  -0.764731109E+01  -0.805608084E+01  -0.836485058E+01  -0.861611242E+01
   0.519970843E+04   0.708255282E+04  -0.854570440E+01  -0.764550336E+01  -0.824005949E+01  -0.852624879E+01  -0.855461563E+01  -0.851243808E+01  -0.852495897E+01  -0.809114826E+01  -0.847733756E+01  -0.876570440E+01  -0.900352685E+01
   0.605319670E+04   0.717855313E+04  -0.885789106E+01  -0.799158576E+01  -0.856731093E+01  -0.884031854E+01  -0.886303609E+01  -0.881332615E+01  -0.886915828E+01  -0.842216589E+01  -0.879517351E+01  -0.907789106E+01  -0.930818112E+01
   0.693244066E+04   0.725978190E+04  -0.913706593E+01  -0.829944086E+01  -0.885923257E+01  -0.912108676E+01  -0.913902427E+01  -0.908294095E+01  -0.917542003E+01  -0.871727423E+01  -0.907912842E+01  -0.935706593E+01  -0.958098261E+01
   0.778443728E+04   0.732808728E+04  -0.937397066E+01  -0.856046283E+01  -0.910685607E+01  -0.935933134E+01  -0.937324931E+01  -0.931180660E+01  -0.943510216E+01  -0.896757742E+01  -0.932005269E+01  -0.959397066E+01  -0.981252795E+01
   0.865579114E+04   0.739142815E+04  -0.958860874E+01  -0.879746529E+01  -0.933143387E+01  -0.957521188E+01  -0.958540246E+01  -0.951898990E+01  -0.967086215E+01  -0.919464016E+01  -0.953841817E+01  -0.980860874E+01  -0.100221962E+02
   0.953047927E+04   0.744515654E+04  -0.978090681E+01  -0.900873376E+01  -0.953216323E+01  -0.976856387E+01  -0.977559271E+01  -0.970496450E+01  -0.988107671E+01  -0.939747734E+01  -0.973387797E+01  -0.100009068E+02  -0.102102786E+02
   0.103905878E+05   0.749610413E+04  -0.995197426E+01  -0.919778976E+01  -0.971122559E+01  -0.994063067E+01  -0.994466142E+01  -0.987003576E+01  -0.100691333E+02  -0.957853843E+01  -0.990794351E+01  -0.101719743E+02  -0.103773486E+02
   0.112542618E+05   0.752951488E+04  -0.101040828E+02  -0.936169495E+01  -0.986857708E+01  -0.100933946E+02  -0.100954592E+02  -0.100182121E+02  -0.102323832E+02  -0.973720066E+01  -0.100620181E+02  -0.103240828E+02  -0.105268356E+02
   0.121098344E+05   0.756117165E+04  -0.102442759E+02  -0.951306542E+01  -0.100137379E+02  -0.102342086E+02  -0.102344104E+02  -0.101546794E+02  -0.103831327E+02  -0.988360341E+01  -0.102040742E+02  -0.104642759E+02  -0.106645449E+02
   0.129880775E+05   0.759309686E+04  -0.103774326E+02  -0.965629388E+01  -0.101521239E+02  -0.103679538E+02  -0.103663901E+02  -0.102853476E+02  -0.105257726E+02  -0.100221239E+02  -0.103395176E+02  -0.105974326E+02  -0.107958688E+02
   0.138383287E+05   0.762072379E+04  -0.104974836E+02  -0.978493570E+01  -0.102767230E+02  -0.104885102E+02  -0.104854305E+02  -0.104033773E+02  -0.106539091E+02  -0.101467230E+02  -0.104615900E+02  -0.107174836E+02  -0.109144039E+02
   0.146959736E+05   0.764600203E+04  -0.106107689E+02  -0.990608145E+01  -0.103941697E+02  -0.106022579E+02  -0.105977910E+02  -0.105148131E+02  -0.107745925E+02  -0.102641697E+02  -0.105767248E+02  -0.108307689E+02  -0.110263020E+02
   0.155555557E+05   0.766831593E+04  -0.107173115E+02  -0.100195626E+02  -0.105043856E+02  -0.107092086E+02  -0.107035172E+02  -0.106197230E+02  -0.108876655E+02  -0.103743856E+02  -0.106849000E+02  -0.109373115E+02  -0.111316201E+02
   0.164662910E+05   0.768949502E+04  -0.108234509E+02  -0.101322879E+02  -0.106140116E+02  -0.108157354E+02  -0.108088819E+02  -0.107243128E+02  -0.110000033E+02  -0.104840116E+02  -0.107925890E+02  -0.110434509E+02  -0.112365973E+02
   0.173148374E+05   0.770830102E+04  -0.109168603E+02  -0.102315451E+02  -0.107105169E+02  -0.109094888E+02  -0.109016033E+02  -0.108163462E+02  -0.110989166E+02  -0.105805169E+02  -0.108873744E+02  -0.111368603E+02  -0.113289747E+02
   0.181469167E+05   0.772649547E+04  -0.110037331E+02  -0.103240756E+02  -0.108003850E+02  -0.109966944E+02  -0.109878105E+02  -0.109018878E+02  -0.111911143E+02  -0.106703850E+02  -0.109755784E+02  -0.112237331E+02  -0.114148492E+02
   0.190196905E+05   0.774461233E+04  -0.110903234E+02  -0.104162995E+02  -0.108899578E+02  -0.110836161E+02  -0.110737380E+02  -0.109871526E+02  -0.112830068E+02  -0.107599578E+02  -0.110634943E+02  -0.113103234E+02  -0.115004453E+02
   0.199351849E+05   0.776158040E+04  -0.111767618E+02  -0.105080141E+02  -0.109791895E+02  -0.111703649E+02  -0.111595556E+02  -0.110723495E+02  -0.113744111E+02  -0.108491895E+02  -0.111511741E+02  -0.113967618E+02  -0.115859525E+02
   0.207555064E+05   0.777638571E+04  -0.112491472E+02  -0.105850034E+02  -0.110540123E+02  -0.112430211E+02  -0.112313994E+02  -0.111436517E+02  -0.114511295E+02  -0.109240123E+02  -0.112246428E+02  -0.114691472E+02  -0.116575256E+02
   0.216101775E+05   0.778704365E+04  -0.113207065E+02  -0.106598768E+02  -0.111273261E+02  -0.113147754E+02  -0.113025688E+02  -0.112144311E+02  -0.115258080E+02  -0.109973261E+02  -0.112969819E+02  -0.115407065E+02  -0.117285000E+02
   0.225006592E+05   0.779984165E+04  -0.113930198E+02  -0.107361697E+02  -0.112017462E+02  -0.113873227E+02  -0.113744139E+02  -0.112858080E+02  -0.116018668E+02  -0.110717462E+02  -0.113702315E+02  -0.116130198E+02  -0.118001109E+02
   0.233496927E+05   0.781270778E+04  -0.114596761E+02  -0.108068268E+02  -0.112705206E+02  -0.114542143E+02  -0.114405995E+02  -0.113515229E+02  -0.116722886E+02  -0.111405206E+02  -0.114378292E+02  -0.116796761E+02  -0.118660612E+02
   0.242313175E+05   0.782449655E+04  -0.115265848E+02  -0.108774014E+02  -0.113393701E+02  -0.115213388E+02  -0.115070770E+02  -0.114175692E+02  -0.117426475E+02  -0.112093701E+02  -0.115056005E+02  -0.117465848E+02  -0.119323231E+02
   0.250621431E+05   0.783474572E+04  -0.115874015E+02  -0.109414051E+02  -0.114018740E+02  -0.115823429E+02  -0.115675188E+02  -0.114776360E+02  -0.118064638E+02  -0.112718740E+02  -0.115671671E+02  -0.118074015E+02  -0.119925774E+02
   0.259219407E+05   0.784456242E+04  -0.116482334E+02  -0.110052896E+02  -0.114643220E+02  -0.116433543E+02  -0.116279915E+02  -0.115377496E+02  -0.118701686E+02  -0.113343220E+02  -0.116287172E+02  -0.118682334E+02  -0.120528705E+02
   0.268117341E+05   0.785475272E+04  -0.117089523E+02  -0.110691772E+02  -0.115267184E+02  -0.117042596E+02  -0.116883376E+02  -0.115977229E+02  -0.119338698E+02  -0.113967184E+02  -0.116901817E+02  -0.119289523E+02  -0.121130302E+02
   0.277325834E+05   0.786497575E+04  -0.117695920E+02  -0.111329959E+02  -0.115890411E+02  -0.117650864E+02  -0.117486033E+02  -0.116576147E+02  -0.119975015E+02  -0.114590411E+02  -0.117515694E+02  -0.119895920E+02  -0.121731090E+02
   0.285848633E+05   0.787410719E+04  -0.118237320E+02  -0.111899753E+02  -0.116446844E+02  -0.118193934E+02  -0.118024093E+02  -0.117110865E+02  -0.120543140E+02  -0.115146844E+02  -0.118063775E+02  -0.120437320E+02  -0.122267479E+02
   0.294398633E+05   0.788283800E+04  -0.118762591E+02  -0.112452173E+02  -0.116986488E+02  -0.118720802E+02  -0.118546170E+02  -0.117629748E+02  -0.121093963E+02  -0.115686488E+02  -0.118595434E+02  -0.120962591E+02  -0.122787959E+02
   0.302948633E+05   0.789082120E+04  -0.119265690E+02  -0.112980096E+02  -0.117502729E+02  -0.119225361E+02  -0.119046348E+02  -0.118127006E+02  -0.121620425E+02  -0.116202729E+02  -0.119104374E+02  -0.121465690E+02  -0.123286677E+02
   0.311498633E+05   0.789611270E+04  -0.119741476E+02  -0.113472337E+02  -0.117987226E+02  -0.119702115E+02  -0.119520199E+02  -0.118598921E+02  -0.122111698E+02  -0.116687226E+02  -0.119584032E+02  -0.121941476E+02  -0.123759560E+02
   0.320048633E+05   0.790174712E+04  -0.120207584E+02  -0.113955965E+02  -0.118462609E+02  -0.120169253E+02  -0.119984245E+02  -0.119060906E+02  -0.122594296E+02  -0.117162609E+02  -0.120054262E+02  -0.122407584E+02  -0.124222575E+02
   0.328598633E+05   0.790770416E+04  -0.120664590E+02  -0.114431496E+02  -0.118929423E+02  -0.120627350E+02  -0.120439072E+02  -0.119513554E+02  -0.123068736E+02  -0.117629423E+02  -0.120515627E+02  -0.122864590E+02  -0.124676313E+02
   0.337148633E+05   0.791386574E+04  -0.121111889E+02  -0.114897954E+02  -0.119386865E+02  -0.121075775E+02  -0.120884117E+02  -0.119956344E+02  -0.123534068E+02  -0.118086865E+02  -0.120967434E+02  -0.123311889E+02  -0.125120230E+02
   0.345698633E+05   0.792026660E+04  -0.121548967E+02  -0.115354936E+02  -0.119834480E+02  -0.121514024E+02  -0.121318853E+02  -0.120388739E+02  -0.123989879E+02  -0.118534480E+02  -0.121409195E+02  -0.123748967E+02  -0.125553796E+02
   0.354248633E+05   0.792649661E+04  -0.121975873E+02  -0.115801214E+02  -0.120271642E+02  -0.121942069E+02  -0.121743480E+02  -0.120811087E+02  -0.124435018E+02  -0.118971642E+02  -0.121840659E+02  -0.124175873E+02  -0.125977283E+02
   0.363748633E+05   0.793297783E+04  -0.122438419E+02  -0.116283915E+02  -0.120744858E+02  -0.122405801E+02  -0.122203655E+02  -0.121268891E+02  -0.124916532E+02  -0.119444858E+02  -0.122307948E+02  -0.124638419E+02  -0.126436273E+02
   0.372298633E+05   0.793830850E+04  -0.122844411E+02  -0.116706482E+02  -0.121159625E+02  -0.122812768E+02  -0.122607696E+02  -0.121670982E+02  -0.125338125E+02  -0.119859625E+02  -0.122717839E+02  -0.125044411E+02  -0.126839339E+02
   0.380848633E+05   0.794342846E+04  -0.123241052E+02  -0.117119044E+02  -0.121564695E+02  -0.123210346E+02  -0.123002465E+02  -0.122063877E+02  -0.125749750E+02  -0.120264695E+02  -0.123118227E+02  -0.125441052E+02  -0.127233171E+02
   0.389398633E+05   0.794852898E+04  -0.123628476E+02  -0.117522329E+02  -0.121960516E+02  -0.123598703E+02  -0.123388023E+02  -0.122447570E+02  -0.126152102E+02  -0.120660516E+02  -0.123509383E+02  -0.125828476E+02  -0.127617797E+02
   0.397948633E+05   0.795356612E+04  -0.124006986E+02  -0.117916502E+02  -0.122347318E+02  -0.123978134E+02  -0.123764690E+02  -0.122822394E+02  -0.126545354E+02  -0.121047318E+02  -0.123891578E+02  -0.126206986E+02  -0.127993542E+02
   0.406498633E+05   0.795714741E+04  -0.124364663E+02  -0.118285315E+02  -0.122710890E+02  -0.124336466E+02  -0.124121057E+02  -0.123177451E+02  -0.126913512E+02  -0.121410890E+02  -0.124251875E+02  -0.126564663E+02  -0.128349254E+02
   0.415048633E+05   0.796014665E+04  -0.124712776E+02  -0.118642755E+02  -0.123063941E+02  -0.124685128E+02  -0.124468073E+02  -0.123523369E+02  -0.127270403E+02  -0.121763941E+02  -0.124602183E+02  -0.126912776E+02  -0.128695721E+02
   0.423598633E+05   0.796339339E+04  -0.125056560E+02  -0.118996635E+02  -0.123413070E+02  -0.125029506E+02  -0.124810669E+02  -0.123864778E+02  -0.127623689E+02  -0.122113070E+02  -0.124948343E+02  -0.127256560E+02  -0.129037724E+02
