   0.000000000E+00   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.864934071E+03   0.952409074E+04  -0.662105631E+01  -0.639926372E+01  -0.663869050E+01  -0.664399534E+01  -0.654517824E+01  -0.639930018E+01  -0.723926372E+01  -0.653162953E+01  -0.668987340E+01  -0.684105631E+01  -0.695223921E+01
   0.172997587E+04   0.835469795E+04  -0.760134293E+01  -0.710362490E+01  -0.749040785E+01  -0.760549506E+01  -0.756303866E+01  -0.745473440E+01  -0.796362490E+01  -0.736455998E+01  -0.761379932E+01  -0.782134293E+01  -0.797888653E+01
   0.259470676E+04   0.957749333E+04  -0.842928077E+01  -0.821778839E+01  -0.845166890E+01  -0.845301213E+01  -0.835181806E+01  -0.820435535E+01  -0.905778839E+01  -0.834540026E+01  -0.850047484E+01  -0.864928077E+01  -0.875808671E+01
   0.346564753E+04   0.974597588E+04  -0.895853428E+01  -0.877953853E+01  -0.899592086E+01  -0.898476538E+01  -0.887607209E+01  -0.872360989E+01  -0.961953853E+01  -0.889215195E+01  -0.903722757E+01  -0.917853428E+01  -0.927984099E+01
   0.433173744E+04   0.986006398E+04  -0.936430536E+01  -0.920731474E+01  -0.941184815E+01  -0.939222916E+01  -0.927845777E+01  -0.912261017E+01  -0.100473147E+02  -0.930977195E+01  -0.944807676E+01  -0.958430536E+01  -0.968053397E+01
   0.518524434E+04   0.992434335E+04  -0.969584680E+01  -0.955125427E+01  -0.974911179E+01  -0.972472430E+01  -0.960809181E+01  -0.945033681E+01  -0.103912543E+02  -0.964798929E+01  -0.978247930E+01  -0.991584680E+01  -0.100092143E+02
   0.606480417E+04   0.999235207E+04  -0.998876602E+01  -0.985729090E+01  -0.100480852E+02  -0.100186525E+02  -0.989899296E+01  -0.973921990E+01  -0.106972909E+02  -0.994797172E+01  -0.100784256E+02  -0.102087660E+02  -0.102991064E+02
   0.692971736E+04   0.100497039E+05  -0.102383920E+02  -0.101159573E+02  -0.103011430E+02  -0.102683920E+02  -0.101470165E+02  -0.998564097E+01  -0.109552695E+02  -0.102018307E+02  -0.103297675E+02  -0.104577042E+02  -0.105463287E+02
   0.778678604E+04   0.101043364E+05  -0.104554809E+02  -0.103413616E+02  -0.105212557E+02  -0.104854809E+02  -0.103625935E+02  -0.101997060E+02  -0.111799179E+02  -0.104226994E+02  -0.105483683E+02  -0.106740372E+02  -0.107611497E+02
   0.866316269E+04   0.101550027E+05  -0.106524122E+02  -0.105460047E+02  -0.107209912E+02  -0.106824122E+02  -0.105581226E+02  -0.103938331E+02  -0.113838599E+02  -0.106231360E+02  -0.107467017E+02  -0.108702674E+02  -0.109559778E+02
   0.950901212E+04   0.101951021E+05  -0.108234467E+02  -0.107231426E+02  -0.108942453E+02  -0.108534467E+02  -0.107280475E+02  -0.105626482E+02  -0.115604430E+02  -0.107969449E+02  -0.109188460E+02  -0.110407471E+02  -0.111253479E+02
   0.103680752E+05   0.102248412E+05  -0.109781482E+02  -0.108823706E+02  -0.110505927E+02  -0.110081482E+02  -0.108819259E+02  -0.107157037E+02  -0.117192595E+02  -0.109537038E+02  -0.110743704E+02  -0.111950371E+02  -0.112788148E+02
   0.112681274E+05   0.102547490E+05  -0.111267079E+02  -0.110354825E+02  -0.112008077E+02  -0.111567079E+02  -0.110296579E+02  -0.108626080E+02  -0.118719575E+02  -0.111043327E+02  -0.112237578E+02  -0.113431829E+02  -0.114261330E+02
   0.121216638E+05   0.102860359E+05  -0.112582917E+02  -0.111718284E+02  -0.113341233E+02  -0.112882917E+02  -0.111603760E+02  -0.109924602E+02  -0.120078705E+02  -0.112380811E+02  -0.113562075E+02  -0.114743339E+02  -0.115564181E+02
   0.129965785E+05   0.103150193E+05  -0.113839240E+02  -0.113018722E+02  -0.114613597E+02  -0.114139240E+02  -0.112852062E+02  -0.111164883E+02  -0.121375132E+02  -0.113657186E+02  -0.114826419E+02  -0.115995651E+02  -0.116808472E+02
   0.138396266E+05   0.103416229E+05  -0.114968754E+02  -0.114188728E+02  -0.115757835E+02  -0.115268754E+02  -0.113974213E+02  -0.112279672E+02  -0.122541457E+02  -0.114805106E+02  -0.115963295E+02  -0.117121483E+02  -0.117926943E+02
   0.147391224E+05   0.103677642E+05  -0.116096146E+02  -0.115355909E+02  -0.116899696E+02  -0.116396146E+02  -0.115094371E+02  -0.113392596E+02  -0.123705022E+02  -0.115950584E+02  -0.117097921E+02  -0.118245259E+02  -0.119043484E+02
   0.155891837E+05   0.103923193E+05  -0.117094972E+02  -0.116392110E+02  -0.117912113E+02  -0.117394972E+02  -0.116086402E+02  -0.114377831E+02  -0.124737825E+02  -0.116966398E+02  -0.118103543E+02  -0.119240687E+02  -0.120032117E+02
   0.164319627E+05   0.104154411E+05  -0.118029314E+02  -0.117361645E+02  -0.118859253E+02  -0.118329314E+02  -0.117014345E+02  -0.115299376E+02  -0.125704160E+02  -0.117916737E+02  -0.119044283E+02  -0.120171830E+02  -0.120956861E+02
   0.173216826E+05   0.104368444E+05  -0.118963689E+02  -0.118328597E+02  -0.119805474E+02  -0.119263689E+02  -0.117942797E+02  -0.116221905E+02  -0.126668151E+02  -0.118865920E+02  -0.119984582E+02  -0.121103243E+02  -0.121882351E+02
   0.181967845E+05   0.104556251E+05  -0.119834513E+02  -0.119228007E+02  -0.120686693E+02  -0.120134513E+02  -0.118808424E+02  -0.117082334E+02  -0.127564962E+02  -0.119749738E+02  -0.120860603E+02  -0.121971469E+02  -0.122745379E+02
   0.190500600E+05   0.104720938E+05  -0.120642018E+02  -0.120060577E+02  -0.121503312E+02  -0.120942018E+02  -0.119611370E+02  -0.117880723E+02  -0.128395254E+02  -0.120568636E+02  -0.121672665E+02  -0.122776694E+02  -0.123546047E+02
   0.198741695E+05   0.104865682E+05  -0.121387034E+02  -0.120827625E+02  -0.122256340E+02  -0.121687034E+02  -0.120352381E+02  -0.118617728E+02  -0.129160298E+02  -0.121323666E+02  -0.122421687E+02  -0.123519707E+02  -0.124285055E+02
   0.208083473E+05   0.104906493E+05  -0.122154998E+02  -0.121601800E+02  -0.123026562E+02  -0.122454998E+02  -0.121119215E+02  -0.119383433E+02  -0.129933909E+02  -0.122094453E+02  -0.123190780E+02  -0.124287106E+02  -0.125051324E+02
   0.216339451E+05   0.104999933E+05  -0.122819321E+02  -0.122280346E+02  -0.123696057E+02  -0.123119321E+02  -0.121780953E+02  -0.120042584E+02  -0.130611161E+02  -0.122765241E+02  -0.123857689E+02  -0.124950137E+02  -0.125711768E+02
   0.224931641E+05   0.105125637E+05  -0.123490593E+02  -0.122970750E+02  -0.124374286E+02  -0.123790593E+02  -0.122448746E+02  -0.120706899E+02  -0.131299827E+02  -0.123445210E+02  -0.124532439E+02  -0.125619669E+02  -0.126377822E+02
   0.233873910E+05   0.105254783E+05  -0.124166434E+02  -0.123666248E+02  -0.125057275E+02  -0.124466434E+02  -0.123121013E+02  -0.121375592E+02  -0.131993538E+02  -0.124129986E+02  -0.125211854E+02  -0.126293723E+02  -0.127048302E+02
   0.242319170E+05   0.105376140E+05  -0.124782609E+02  -0.124300896E+02  -0.125680168E+02  -0.125082609E+02  -0.123733830E+02  -0.121985051E+02  -0.132626506E+02  -0.124754558E+02  -0.125831389E+02  -0.126908220E+02  -0.127659440E+02
   0.251076951E+05   0.105499228E+05  -0.125399901E+02  -0.124936922E+02  -0.126304272E+02  -0.125699901E+02  -0.124347715E+02  -0.122595529E+02  -0.133260829E+02  -0.125380365E+02  -0.126452086E+02  -0.127523808E+02  -0.128271622E+02
   0.259235816E+05   0.105625138E+05  -0.125954793E+02  -0.125510978E+02  -0.126866133E+02  -0.126254793E+02  -0.124899123E+02  -0.123143453E+02  -0.133833143E+02  -0.125943968E+02  -0.127010463E+02  -0.128076958E+02  -0.128821288E+02
   0.268615731E+05   0.105777941E+05  -0.126569700E+02  -0.126149143E+02  -0.127489497E+02  -0.126869700E+02  -0.125509801E+02  -0.123749902E+02  -0.134469193E+02  -0.126569447E+02  -0.127629598E+02  -0.128689750E+02  -0.129429852E+02
   0.277165731E+05   0.105903919E+05  -0.127109677E+02  -0.126708294E+02  -0.128036447E+02  -0.127409677E+02  -0.126046292E+02  -0.124282906E+02  -0.135026602E+02  -0.127118139E+02  -0.128173062E+02  -0.129227984E+02  -0.129964599E+02
   0.285715731E+05   0.106012197E+05  -0.127633127E+02  -0.127248225E+02  -0.128565890E+02  -0.127933127E+02  -0.126566745E+02  -0.124800364E+02  -0.135565034E+02  -0.127649081E+02  -0.128699508E+02  -0.129749936E+02  -0.130483555E+02
   0.294265731E+05   0.106108078E+05  -0.128140829E+02  -0.127770521E+02  -0.129078899E+02  -0.128440829E+02  -0.127071794E+02  -0.125302759E+02  -0.136086004E+02  -0.128163416E+02  -0.129209864E+02  -0.130256311E+02  -0.130987277E+02
   0.302815731E+05   0.106155334E+05  -0.128620148E+02  -0.128257033E+02  -0.129560834E+02  -0.128920148E+02  -0.127549806E+02  -0.125779463E+02  -0.136571862E+02  -0.128646005E+02  -0.129690491E+02  -0.130734977E+02  -0.131464634E+02
   0.311365731E+05   0.106174148E+05  -0.129076968E+02  -0.128716717E+02  -0.130018695E+02  -0.129376968E+02  -0.128006105E+02  -0.126235241E+02  -0.137031285E+02  -0.129104126E+02  -0.130147831E+02  -0.131191536E+02  -0.131920673E+02
   0.319915731E+05   0.106222775E+05  -0.129528695E+02  -0.129175845E+02  -0.130473113E+02  -0.129828695E+02  -0.128456486E+02  -0.126684277E+02  -0.137489740E+02  -0.129559218E+02  -0.130600904E+02  -0.131642590E+02  -0.132370381E+02
   0.328465731E+05   0.106285713E+05  -0.129971716E+02  -0.129628446E+02  -0.130919618E+02  -0.130271716E+02  -0.128897765E+02  -0.127123815E+02  -0.137941470E+02  -0.130006593E+02  -0.131045667E+02  -0.132084741E+02  -0.132810790E+02
   0.337015731E+05   0.106353714E+05  -0.130405265E+02  -0.130072344E+02  -0.131356930E+02  -0.130705265E+02  -0.129329432E+02  -0.127553599E+02  -0.138384428E+02  -0.130444846E+02  -0.131481097E+02  -0.132517348E+02  -0.133241516E+02
   0.346515731E+05   0.106428179E+05  -0.130875728E+02  -0.130554142E+02  -0.131831515E+02  -0.131175728E+02  -0.129797835E+02  -0.128019941E+02  -0.138865195E+02  -0.130920462E+02  -0.131953621E+02  -0.132986781E+02  -0.133708888E+02
   0.355065731E+05   0.106496091E+05  -0.131288720E+02  -0.130977470E+02  -0.132248265E+02  -0.131588720E+02  -0.130208947E+02  -0.128429174E+02  -0.139287584E+02  -0.131338152E+02  -0.132368492E+02  -0.133398833E+02  -0.134119060E+02
   0.363615731E+05   0.106567493E+05  -0.131691748E+02  -0.131391366E+02  -0.132655246E+02  -0.131991748E+02  -0.130609999E+02  -0.128828250E+02  -0.139700492E+02  -0.131746120E+02  -0.132773497E+02  -0.133800874E+02  -0.134519125E+02
   0.372165731E+05   0.106639889E+05  -0.132085221E+02  -0.131795858E+02  -0.133052725E+02  -0.132385221E+02  -0.131001468E+02  -0.129217716E+02  -0.140103982E+02  -0.132144601E+02  -0.133168973E+02  -0.134193344E+02  -0.134909592E+02
   0.380715731E+05   0.106712685E+05  -0.132469533E+02  -0.132191250E+02  -0.133441067E+02  -0.132769533E+02  -0.131383766E+02  -0.129597999E+02  -0.140498367E+02  -0.132533950E+02  -0.133555300E+02  -0.134576649E+02  -0.135290883E+02
   0.389265731E+05   0.106786622E+05  -0.132844873E+02  -0.132577844E+02  -0.133820499E+02  -0.133144873E+02  -0.131757060E+02  -0.129969247E+02  -0.140883938E+02  -0.132914405E+02  -0.133932686E+02  -0.134950966E+02  -0.135663153E+02
   0.397815731E+05   0.106857239E+05  -0.133211924E+02  -0.132955644E+02  -0.134191459E+02  -0.133511924E+02  -0.132122157E+02  -0.130332390E+02  -0.141260761E+02  -0.133286343E+02  -0.134301692E+02  -0.135317041E+02  -0.136027274E+02
   0.406365731E+05   0.106857627E+05  -0.133554223E+02  -0.133298002E+02  -0.134533779E+02  -0.133854223E+02  -0.132464445E+02  -0.130674667E+02  -0.141603113E+02  -0.133628668E+02  -0.134644001E+02  -0.135659334E+02  -0.136369556E+02
   0.414915731E+05   0.106870034E+05  -0.133893272E+02  -0.133638939E+02  -0.134873515E+02  -0.134193272E+02  -0.132803151E+02  -0.131013030E+02  -0.141943879E+02  -0.133968575E+02  -0.134983393E+02  -0.135998211E+02  -0.136708090E+02
   0.423465731E+05   0.106893457E+05  -0.134228874E+02  -0.133978107E+02  -0.135210413E+02  -0.134528874E+02  -0.133138105E+02  -0.131347335E+02  -0.142282722E+02  -0.134305798E+02  -0.135319644E+02  -0.136333489E+02  -0.137042720E+02
   0.432015731E+05   0.106924771E+05  -0.134559575E+02  -0.134313573E+02  -0.135542847E+02  -0.134859575E+02  -0.133467939E+02  -0.131676303E+02  -0.142617755E+02  -0.134638665E+02  -0.135651211E+02  -0.136663757E+02  -0.137372121E+02
   0.441515731E+05   0.106966245E+05  -0.134920753E+02  -0.134681064E+02  -0.135906321E+02  -0.135220753E+02  -0.133827969E+02  -0.132035185E+02  -0.142984672E+02  -0.135002712E+02  -0.136013537E+02  -0.137024361E+02  -0.137731577E+02
   0.450065731E+05   0.107007953E+05  -0.135239900E+02  -0.135006559E+02  -0.136227776E+02  -0.135539900E+02  -0.134145962E+02  -0.132352024E+02  -0.143309590E+02  -0.135324745E+02  -0.136333838E+02  -0.137342931E+02  -0.138048993E+02
   0.458615731E+05   0.107053513E+05  -0.135553338E+02  -0.135326932E+02  -0.136543736E+02  -0.135853338E+02  -0.134458139E+02  -0.132662940E+02  -0.143629333E+02  -0.135641336E+02  -0.136648537E+02  -0.137655739E+02  -0.138360540E+02
   0.467165731E+05   0.107101578E+05  -0.135861018E+02  -0.135641928E+02  -0.136854076E+02  -0.136161018E+02  -0.134764489E+02  -0.132967959E+02  -0.143943663E+02  -0.135952340E+02  -0.136957547E+02  -0.137962753E+02  -0.138666224E+02
   0.475715731E+05   0.107148792E+05  -0.136163387E+02  -0.135951483E+02  -0.137159058E+02  -0.136463387E+02  -0.135065551E+02  -0.133267715E+02  -0.144252565E+02  -0.136257976E+02  -0.137261222E+02  -0.138264469E+02  -0.138966633E+02
   0.484265731E+05   0.107193634E+05  -0.136460523E+02  -0.136255445E+02  -0.137458677E+02  -0.136760523E+02  -0.135361447E+02  -0.133562370E+02  -0.144555907E+02  -0.136558215E+02  -0.137559600E+02  -0.138560985E+02  -0.139261908E+02
   0.492815731E+05   0.107234761E+05  -0.136752510E+02  -0.136553612E+02  -0.137753111E+02  -0.137052611E+02  -0.135652410E+02  -0.133852210E+02  -0.144853612E+02  -0.136853111E+02  -0.137852711E+02  -0.138852510E+02  -0.139552310E+02
   0.501365731E+05   0.107254880E+05  -0.137034719E+02  -0.136838677E+02  -0.138036878E+02  -0.137335079E+02  -0.135934360E+02  -0.134133640E+02  -0.145138677E+02  -0.137136878E+02  -0.138135439E+02  -0.139134719E+02  -0.139834000E+02
   0.509915731E+05   0.107243168E+05  -0.137304398E+02  -0.137106693E+02  -0.138305650E+02  -0.137604607E+02  -0.136204190E+02  -0.134403772E+02  -0.145406693E+02  -0.137405650E+02  -0.138404816E+02  -0.139404398E+02  -0.140103981E+02
   0.518465731E+05   0.107249025E+05  -0.137573136E+02  -0.137376263E+02  -0.138574841E+02  -0.137873420E+02  -0.136472852E+02  -0.134672283E+02  -0.145676263E+02  -0.137674841E+02  -0.138673705E+02  -0.139673136E+02  -0.140372568E+02
   0.527965731E+05   0.107267950E+05  -0.137868449E+02  -0.137674262E+02  -0.138871620E+02  -0.138168978E+02  -0.136767921E+02  -0.134966864E+02  -0.145974262E+02  -0.137971620E+02  -0.138969506E+02  -0.139968449E+02  -0.140667392E+02
   0.536515731E+05   0.107294034E+05  -0.138130679E+02  -0.137940195E+02  -0.139135870E+02  -0.138431544E+02  -0.137029814E+02  -0.135228084E+02  -0.146240195E+02  -0.138235870E+02  -0.139232409E+02  -0.140230679E+02  -0.140928949E+02
