3.880000000000000000e+03 2.125133065902985730e-03
3.885000000000000000e+03 2.732093422793670841e-03
3.890000000000000000e+03 3.502587233270545823e-03
3.895000000000000000e+03 4.524354851800293023e-03
3.900000000000000000e+03 5.870523111233919532e-03
3.905000000000000000e+03 7.694546905195996309e-03
3.910000000000000000e+03 1.023429745437182126e-02
3.915000000000000000e+03 1.355395195860230849e-02
3.920000000000000000e+03 1.788343491062930127e-02
3.925000000000000000e+03 2.331780341892707512e-02
3.930000000000000000e+03 2.980342534232155449e-02
3.935000000000000000e+03 3.702951016554539843e-02
3.940000000000000000e+03 4.483220581539098387e-02
3.945000000000000000e+03 5.292883554157411241e-02
3.950000000000000000e+03 6.088132634410078903e-02
3.955000000000000000e+03 6.904535080082271903e-02
3.960000000000000000e+03 7.747042721881534921e-02
3.965000000000000000e+03 8.597329763662155122e-02
3.970000000000000000e+03 9.524243390542376508e-02
3.975000000000000000e+03 1.055286990064881608e-01
3.980000000000000000e+03 1.161262865071279460e-01
3.985000000000000000e+03 1.270906760135363800e-01
3.990000000000000000e+03 1.378404470140224269e-01
3.995000000000000000e+03 1.475956989340875825e-01
4.000000000000000000e+03 1.562831297408405207e-01
4.005000000000000000e+03 1.636755351082140597e-01
4.010000000000000000e+03 1.697995034311439166e-01
4.015000000000000000e+03 1.749437540666918256e-01
4.020000000000000000e+03 1.795149452441521798e-01
4.025000000000000000e+03 1.834039524803965648e-01
4.030000000000000000e+03 1.871770394886715372e-01
4.035000000000000000e+03 1.908364049274320073e-01
4.040000000000000000e+03 1.945292160829243389e-01
4.045000000000000000e+03 1.981347606101435677e-01
4.050000000000000000e+03 2.020300208532238295e-01
4.055000000000000000e+03 2.059399158650394024e-01
4.060000000000000000e+03 2.100235829038799296e-01
4.065000000000000000e+03 2.141288153142382467e-01
4.070000000000000000e+03 2.183184836842974874e-01
4.075000000000000000e+03 2.227480150369161305e-01
4.080000000000000000e+03 2.267192863621000087e-01
4.085000000000000000e+03 2.307528100860483933e-01
4.090000000000000000e+03 2.344158381577291783e-01
4.095000000000000000e+03 2.376662523807341332e-01
4.100000000000000000e+03 2.405932435269501624e-01
4.105000000000000000e+03 2.431535569884111236e-01
4.110000000000000000e+03 2.456808358925359204e-01
4.115000000000000000e+03 2.483796963526557489e-01
4.120000000000000000e+03 2.514089705509733874e-01
4.125000000000000000e+03 2.554502941612854516e-01
4.130000000000000000e+03 2.594347201026004912e-01
4.135000000000000000e+03 2.642641835937012407e-01
