3000.0000 0.032658782
3010.0000 0.047402362
3020.0000 0.065234897
3030.0000 0.084863313
3040.0000 0.10753751
3050.0000 0.13013676
3060.0000 0.15243335
3070.0000 0.17376407
3080.0000 0.19369570
3090.0000 0.21230489
3100.0000 0.22991113
3110.0000 0.24730904
3120.0000 0.26563175
3130.0000 0.28631229
3140.0000 0.31131496
3150.0000 0.34324166
3160.0000 0.35416039
3170.0000 0.36549378
3180.0000 0.37715511
3190.0000 0.38915265
3200.0000 0.40149486
3210.0000 0.41403780
3220.0000 0.42677601
3230.0000 0.43966308
3240.0000 0.45252231
3250.0000 0.46545746
3260.0000 0.47823350
3270.0000 0.49081745
3280.0000 0.50308341
3290.0000 0.51503886
3300.0000 0.52640499
3310.0000 0.53078666
3320.0000 0.53510622
3330.0000 0.53941125
3340.0000 0.54460296
3350.0000 0.55004725
3360.0000 0.55569949
3370.0000 0.56151323
3380.0000 0.56733555
3390.0000 0.57321823
3400.0000 0.57894858
3410.0000 0.58457467
3420.0000 0.58987501
3430.0000 0.59483977
3440.0000 0.59934929
3450.0000 0.60333705
3460.0000 0.60763110
3470.0000 0.61167397
3480.0000 0.61546023
3490.0000 0.61898482
3500.0000 0.62252959
3550.0000 0.64091435
3600.0000 0.65741559
3650.0000 0.67303864
3700.0000 0.68795495
3750.0000 0.70216633
3800.0000 0.71561593
3850.0000 0.72845042
3900.0000 0.74062778
3950.0000 0.75217691
4000.0000 0.76313259
4050.0000 0.77360630
4100.0000 0.78350180
4150.0000 0.79293940
4200.0000 0.80189960
4250.0000 0.81036374
4300.0000 0.81846479
4350.0000 0.82573368
4400.0000 0.83283698
4450.0000 0.83976931
4500.0000 0.84636949
4550.0000 0.85239324
4600.0000 0.85790658
4650.0000 0.86313753
4700.0000 0.86864035
4750.0000 0.87321261
4800.0000 0.87708160
4850.0000 0.88080546
4900.0000 0.88552331
4950.0000 0.88911922
5000.0000 0.89174360
5050.0000 0.89330548
5100.0000 0.89709823
5150.0000 0.89991191
5200.0000 0.90198642
5250.0000 0.90364947
5300.0000 0.90473210
5350.0000 0.90539898
5400.0000 0.90815504
5450.0000 0.90982947
5500.0000 0.91033240
5550.0000 0.91167490
5600.0000 0.91276715
5650.0000 0.91310348
5700.0000 0.91192684
5750.0000 0.91310348
5800.0000 0.91622049
5850.0000 0.91926346
5900.0000 0.92155233
5950.0000 0.92248646
6000.0000 0.92121288
6050.0000 0.92231655
6100.0000 0.92520932
6150.0000 0.92828215
6200.0000 0.93153676
6250.0000 0.93463061
6300.0000 0.93738932
6350.0000 0.94006958
6400.0000 0.94293119
6450.0000 0.94571440
6500.0000 0.94841846
6550.0000 0.95086749
6600.0000 0.95288392
6650.0000 0.95499259
6700.0000 0.95737041
6750.0000 0.95940063
6800.0000 0.96134661
6850.0000 0.96320782
6900.0000 0.96480601
6950.0000 0.96640685
7000.0000 0.96774291
7050.0000 0.96899157
7100.0000 0.97006313
7150.0000 0.97104644
7200.0000 0.97212027
7250.0000 0.97337458
7300.0000 0.97436124
7350.0000 0.97507944
7400.0000 0.97561844
7450.0000 0.97624765
7500.0000 0.97687726
7550.0000 0.97786747
7600.0000 0.98057316
7650.0000 0.98102483
7700.0000 0.98156711
7750.0000 0.98201925
7800.0000 0.98247159
7850.0000 0.98292414
7900.0000 0.98328633
7950.0000 0.98373925
8000.0000 0.98410174
8050.0000 0.98455504
8100.0000 0.98491783
8150.0000 0.98528075
8200.0000 0.98564381
8250.0000 0.98600700
8300.0000 0.98627949
8350.0000 0.98664291
8400.0000 0.98691557
8450.0000 0.98727923
8500.0000 0.98755206
8550.0000 0.98782497
8600.0000 0.98809795
8650.0000 0.98837101
8700.0000 0.98864415
8750.0000 0.98891736
8800.0000 0.98919064
8850.0000 0.98946400
8900.0000 0.98964629
8950.0000 0.98991977
9000.0000 0.99010214
9050.0000 0.99028454
9100.0000 0.99055821
9150.0000 0.99074069
9200.0000 0.99092321
9250.0000 0.99110576
9300.0000 0.99128834
9350.0000 0.99147096
9400.0000 0.99165362
9450.0000 0.99183630
9500.0000 0.99201902
9550.0000 0.99220178
9600.0000 0.99238456
9650.0000 0.99247597
9700.0000 0.99265881
9750.0000 0.99284168
9800.0000 0.99293313
9850.0000 0.99311605
9900.0000 0.99320752
9950.0000 0.99339049
10000.000 0.99348199
10050.000 0.99366502
10100.000 0.99375654
10150.000 0.99384807
10200.000 0.99403116
10250.000 0.99412272
10300.000 0.99421429
10350.000 0.99439745
10400.000 0.99448904
10450.000 0.99458064
10500.000 0.99467225
10550.000 0.99476386
10600.000 0.99485549
10650.000 0.99494712
10700.000 0.99503876
10750.000 0.99513041
10800.000 0.99522207
10850.000 0.99531374
10900.000 0.99540542
10950.000 0.99549710
11000.000 0.99558879
