1100		-0.000280044
1099.5		-0.000115166
1099		-0.000424316
1098.5		0.000118931
1098		-0.000597393
1097.5		-0.000515145
1097		8.30E-05
1096.5		-0.000604514
1096		-0.000570519
1095.5		-0.000336248
1095		-4.52E-05
1094.5		-0.000830398
1094		-0.000174402
1093.5		-0.000482728
1093		-0.000968427
1092.5		-0.000378167
1092		-0.001289524
1091.5		-0.000731943
1091		-0.000159873
1090.5		-0.001271397
1090		-0.001134664
1089.5		-0.001177644
1089		-0.000602692
1088.5		-0.00054406
1088		-0.000543912
1087.5		-0.001416917
1087		-0.000555572
1086.5		-0.000124283
1086		-0.000730557
1085.5		-0.000579678
1085		-0.000877958
1084.5		0.000344029
1084		-0.00043295
1083.5		-0.000161403
1083		-0.001217094
1082.5		-0.000769426
1082		-0.00044184
1081.5		-0.000157725
1081		-0.001199886
1080.5		-0.001272285
1080		-0.000612775
1079.5		-0.000689672
1079		-0.000788733
1078.5		-0.000799956
1078		-0.0005202
1077.5		-0.000770011
1077		-0.00109883
1076.5		-0.000210894
1076		-0.0009415
1075.5		-0.000765304
1075		-0.000798456
1074.5		-0.00069421
1074		-0.000735241
1073.5		-7.79E-06
1073		-0.001258074
1072.5		-0.000691107
1072		-0.000329846
1071.5		-0.000820119
1071		-0.001233108
1070.5		-0.000942992
1070		-0.001687459
1069.5		-0.001814295
1069		-0.001256539
1068.5		-0.00141171
1068		-0.00099642
1067.5		-0.001580614
1067		-0.001105204
1066.5		-0.000740557
1066		-0.000894002
1065.5		-0.001289986
1065		-0.001910469
1064.5		-0.001735256
1064		-0.001194042
1063.5		-0.001579041
1063		-0.001239395
1062.5		-0.001223312
1062		-0.001588299
1061.5		-0.001144749
1061		-0.001761098
1060.5		-0.001464874
1060		-0.001529329
1059.5		-0.001448513
1059		-0.001084148
1058.5		-0.000643329
1058		-0.001276434
1057.5		-0.001946002
1057		-0.001722283
1056.5		-0.00071482
1056		-0.001269887
1055.5		-0.00079368
1055		-0.000751007
1054.5		-0.001177259
1054		-0.001799372
1053.5		-0.000670321
1053		-0.001344631
1052.5		-0.001092725
1052		-0.000951967
1051.5		-0.001126721
1051		-0.001504288
1050.5		-0.001588075
1050		-0.00245398
1049.5		-0.000978577
1049		-0.001358903
1048.5		-0.001657532
1048		-0.00193939
1047.5		-0.001684948
1047		-0.001919049
1046.5		-0.001891789
1046		-0.001735133
1045.5		-0.001380239
1045		-0.001990596
1044.5		-0.001951737
1044		-0.002102084
1043.5		-0.001673662
1043		-0.001255133
1042.5		-0.001729156
1042		-0.001247225
1041.5		-0.001534402
1041		-0.00151682
1040.5		-0.00208232
1040		-0.002133904
1039.5		-0.001412589
1039		-0.001595122
1038.5		-0.001783871
1038		-0.001479122
1037.5		-0.00179713
1037		-0.000350961
1036.5		-0.001005627
1036		-0.001575858
1035.5		-0.001328033
1035		-0.001202304
1034.5		-0.001129182
1034		-0.00140314
1033.5		-0.001359447
1033		-0.000769971
1032.5		-0.00185346
1032		-0.00178273
1031.5		-0.001454483
1031		-0.001745961
1030.5		-0.00181615
1030		-0.001480144
1029.5		-0.001812346
1029		-0.001508875
1028.5		-0.00148626
1028		-0.00197955
1027.5		-0.001523437
1027		-0.002005647
1026.5		-0.001397178
1026		-0.001370016
1025.5		-0.001966147
1025		-0.001056527
1024.5		-0.001785187
